temps_id,date,annee,mois,jour
5833,2025-12-20,2025,12,20
5907,2026-03-04,2026,3,4
5936,2026-04-02,2026,4,2
5944,2026-04-10,2026,4,10
5999,2026-06-04,2026,6,4
6017,2026-06-22,2026,6,22
6110,2026-09-23,2026,9,23
6134,2026-10-17,2026,10,17
6147,2026-10-30,2026,10,30
6160,2026-11-12,2026,11,12
6169,2026-11-21,2026,11,21
6187,2026-12-09,2026,12,9
6272,2027-03-04,2027,3,4
6276,2027-03-08,2027,3,8
6292,2027-03-24,2027,3,24
6305,2027-04-06,2027,4,6
6462,2027-09-10,2027,9,10
6471,2027-09-19,2027,9,19
6544,2027-12-01,2027,12,1
6612,2028-02-07,2028,2,7
6860,2028-10-12,2028,10,12
6879,2028-10-31,2028,10,31
7001,2029-03-02,2029,3,2
7038,2029-04-08,2029,4,8
7104,2029-06-13,2029,6,13
7175,2029-08-23,2029,8,23
7245,2029-11-01,2029,11,1
7247,2029-11-03,2029,11,3
7287,2029-12-13,2029,12,13
7375,2030-03-11,2030,3,11
7605,2030-10-27,2030,10,27
7613,2030-11-04,2030,11,4
7718,2031-02-17,2031,2,17
7744,2031-03-15,2031,3,15
7798,2031-05-08,2031,5,8
7852,2031-07-01,2031,7,1
7867,2031-07-16,2031,7,16
7987,2031-11-13,2031,11,13
7998,2031-11-24,2031,11,24
8015,2031-12-11,2031,12,11
8017,2031-12-13,2031,12,13
8070,2032-02-04,2032,2,4
8121,2032-03-26,2032,3,26
8165,2032-05-09,2032,5,9
8211,2032-06-24,2032,6,24
8224,2032-07-07,2032,7,7
8233,2032-07-16,2032,7,16
8251,2032-08-03,2032,8,3
8291,2032-09-12,2032,9,12
8321,2032-10-12,2032,10,12
8368,2032-11-28,2032,11,28
8417,2033-01-16,2033,1,16
8466,2033-03-06,2033,3,6
8490,2033-03-30,2033,3,30
8510,2033-04-19,2033,4,19
8583,2033-07-01,2033,7,1
8609,2033-07-27,2033,7,27
8610,2033-07-28,2033,7,28
8665,2033-09-21,2033,9,21
8673,2033-09-29,2033,9,29
8697,2033-10-23,2033,10,23
8850,2034-03-25,2034,3,25
8959,2034-07-12,2034,7,12
8984,2034-08-06,2034,8,6
9009,2034-08-31,2034,8,31
9285,2035-06-03,2035,6,3
9286,2035-06-04,2035,6,4
9333,2035-07-21,2035,7,21
9347,2035-08-04,2035,8,4
9393,2035-09-19,2035,9,19
9453,2035-11-18,2035,11,18
60,2010-03-01,2010,3,1
86,2010-03-27,2010,3,27
93,2010-04-03,2010,4,3
102,2010-04-12,2010,4,12
133,2010-05-13,2010,5,13
224,2010-08-12,2010,8,12
284,2010-10-11,2010,10,11
329,2010-11-25,2010,11,25
397,2011-02-01,2011,2,1
490,2011-05-05,2011,5,5
529,2011-06-13,2011,6,13
599,2011-08-22,2011,8,22
743,2012-01-13,2012,1,13
819,2012-03-29,2012,3,29
892,2012-06-10,2012,6,10
910,2012-06-28,2012,6,28
967,2012-08-24,2012,8,24
1087,2012-12-22,2012,12,22
1112,2013-01-16,2013,1,16
1209,2013-04-23,2013,4,23
1232,2013-05-16,2013,5,16
1265,2013-06-18,2013,6,18
1382,2013-10-13,2013,10,13
1431,2013-12-01,2013,12,1
1445,2013-12-15,2013,12,15
1454,2013-12-24,2013,12,24
1492,2014-01-31,2014,1,31
1511,2014-02-19,2014,2,19
1516,2014-02-24,2014,2,24
1566,2014-04-15,2014,4,15
1598,2014-05-17,2014,5,17
1664,2014-07-22,2014,7,22
1678,2014-08-05,2014,8,5
1691,2014-08-18,2014,8,18
1742,2014-10-08,2014,10,8
1817,2014-12-22,2014,12,22
1818,2014-12-23,2014,12,23
1909,2015-03-24,2015,3,24
1962,2015-05-16,2015,5,16
2017,2015-07-10,2015,7,10
2039,2015-08-01,2015,8,1
2054,2015-08-16,2015,8,16
2063,2015-08-25,2015,8,25
2071,2015-09-02,2015,9,2
2077,2015-09-08,2015,9,8
2098,2015-09-29,2015,9,29
2228,2016-02-06,2016,2,6
2249,2016-02-27,2016,2,27
2252,2016-03-01,2016,3,1
2285,2016-04-03,2016,4,3
2295,2016-04-13,2016,4,13
2344,2016-06-01,2016,6,1
2404,2016-07-31,2016,7,31
2406,2016-08-02,2016,8,2
2559,2017-01-02,2017,1,2
2560,2017-01-03,2017,1,3
2569,2017-01-12,2017,1,12
2674,2017-04-27,2017,4,27
2681,2017-05-04,2017,5,4
2698,2017-05-21,2017,5,21
2760,2017-07-22,2017,7,22
2789,2017-08-20,2017,8,20
2798,2017-08-29,2017,8,29
2843,2017-10-13,2017,10,13
2869,2017-11-08,2017,11,8
2900,2017-12-09,2017,12,9
2937,2018-01-15,2018,1,15
2939,2018-01-17,2018,1,17
2976,2018-02-23,2018,2,23
3174,2018-09-09,2018,9,9
3247,2018-11-21,2018,11,21
3248,2018-11-22,2018,11,22
3251,2018-11-25,2018,11,25
3317,2019-01-30,2019,1,30
3325,2019-02-07,2019,2,7
3476,2019-07-08,2019,7,8
3482,2019-07-14,2019,7,14
3485,2019-07-17,2019,7,17
3505,2019-08-06,2019,8,6
3608,2019-11-17,2019,11,17
3650,2019-12-29,2019,12,29
3727,2020-03-15,2020,3,15
3763,2020-04-20,2020,4,20
3811,2020-06-07,2020,6,7
3823,2020-06-19,2020,6,19
3952,2020-10-26,2020,10,26
3959,2020-11-02,2020,11,2
4063,2021-02-14,2021,2,14
4073,2021-02-24,2021,2,24
4268,2021-09-07,2021,9,7
4333,2021-11-11,2021,11,11
4397,2022-01-14,2022,1,14
4533,2022-05-30,2022,5,30
4570,2022-07-06,2022,7,6
4579,2022-07-15,2022,7,15
4591,2022-07-27,2022,7,27
4600,2022-08-05,2022,8,5
4632,2022-09-06,2022,9,6
4692,2022-11-05,2022,11,5
4747,2022-12-30,2022,12,30
4805,2023-02-26,2023,2,26
4817,2023-03-10,2023,3,10
4818,2023-03-11,2023,3,11
4846,2023-04-08,2023,4,8
4913,2023-06-14,2023,6,14
4918,2023-06-19,2023,6,19
5009,2023-09-18,2023,9,18
5014,2023-09-23,2023,9,23
5062,2023-11-10,2023,11,10
5150,2024-02-06,2024,2,6
5176,2024-03-03,2024,3,3
5193,2024-03-20,2024,3,20
5244,2024-05-10,2024,5,10
5308,2024-07-13,2024,7,13
5313,2024-07-18,2024,7,18
5375,2024-09-18,2024,9,18
5379,2024-09-22,2024,9,22
5401,2024-10-14,2024,10,14
5441,2024-11-23,2024,11,23
5503,2025-01-24,2025,1,24
5647,2025-06-17,2025,6,17
5785,2025-11-02,2025,11,2
5809,2025-11-26,2025,11,26
5948,2026-04-14,2026,4,14
6003,2026-06-08,2026,6,8
6066,2026-08-10,2026,8,10
6102,2026-09-15,2026,9,15
6118,2026-10-01,2026,10,1
6158,2026-11-10,2026,11,10
6171,2026-11-23,2026,11,23
6212,2027-01-03,2027,1,3
6217,2027-01-08,2027,1,8
6321,2027-04-22,2027,4,22
6417,2027-07-27,2027,7,27
6460,2027-09-08,2027,9,8
6477,2027-09-25,2027,9,25
6523,2027-11-10,2027,11,10
6539,2027-11-26,2027,11,26
6638,2028-03-04,2028,3,4
6718,2028-05-23,2028,5,23
6783,2028-07-27,2028,7,27
6843,2028-09-25,2028,9,25
6850,2028-10-02,2028,10,2
6907,2028-11-28,2028,11,28
6923,2028-12-14,2028,12,14
7075,2029-05-15,2029,5,15
7129,2029-07-08,2029,7,8
7135,2029-07-14,2029,7,14
7155,2029-08-03,2029,8,3
7194,2029-09-11,2029,9,11
7261,2029-11-17,2029,11,17
7320,2030-01-15,2030,1,15
7326,2030-01-21,2030,1,21
7353,2030-02-17,2030,2,17
7389,2030-03-25,2030,3,25
7476,2030-06-20,2030,6,20
7490,2030-07-04,2030,7,4
7516,2030-07-30,2030,7,30
7531,2030-08-14,2030,8,14
7590,2030-10-12,2030,10,12
7609,2030-10-31,2030,10,31
7661,2030-12-22,2030,12,22
7725,2031-02-24,2031,2,24
7810,2031-05-20,2031,5,20
7834,2031-06-13,2031,6,13
7935,2031-09-22,2031,9,22
7954,2031-10-11,2031,10,11
8012,2031-12-08,2031,12,8
8048,2032-01-13,2032,1,13
8084,2032-02-18,2032,2,18
8156,2032-04-30,2032,4,30
8161,2032-05-05,2032,5,5
8191,2032-06-04,2032,6,4
8192,2032-06-05,2032,6,5
8198,2032-06-11,2032,6,11
8223,2032-07-06,2032,7,6
8245,2032-07-28,2032,7,28
8252,2032-08-04,2032,8,4
8260,2032-08-12,2032,8,12
8312,2032-10-03,2032,10,3
8317,2032-10-08,2032,10,8
8419,2033-01-18,2033,1,18
8493,2033-04-02,2033,4,2
8497,2033-04-06,2033,4,6
8520,2033-04-29,2033,4,29
8533,2033-05-12,2033,5,12
8577,2033-06-25,2033,6,25
8590,2033-07-08,2033,7,8
8604,2033-07-22,2033,7,22
8626,2033-08-13,2033,8,13
8645,2033-09-01,2033,9,1
8663,2033-09-19,2033,9,19
8707,2033-11-02,2033,11,2
8724,2033-11-19,2033,11,19
8727,2033-11-22,2033,11,22
8761,2033-12-26,2033,12,26
8764,2033-12-29,2033,12,29
8801,2034-02-04,2034,2,4
8812,2034-02-15,2034,2,15
8829,2034-03-04,2034,3,4
8860,2034-04-04,2034,4,4
8907,2034-05-21,2034,5,21
8937,2034-06-20,2034,6,20
9012,2034-09-03,2034,9,3
9060,2034-10-21,2034,10,21
9222,2035-04-01,2035,4,1
9264,2035-05-13,2035,5,13
9281,2035-05-30,2035,5,30
9293,2035-06-11,2035,6,11
9294,2035-06-12,2035,6,12
9329,2035-07-17,2035,7,17
9336,2035-07-24,2035,7,24
9365,2035-08-22,2035,8,22
9394,2035-09-20,2035,9,20
9396,2035-09-22,2035,9,22
66,2010-03-07,2010,3,7
69,2010-03-10,2010,3,10
142,2010-05-22,2010,5,22
253,2010-09-10,2010,9,10
256,2010-09-13,2010,9,13
260,2010-09-17,2010,9,17
268,2010-09-25,2010,9,25
325,2010-11-21,2010,11,21
341,2010-12-07,2010,12,7
388,2011-01-23,2011,1,23
454,2011-03-30,2011,3,30
687,2011-11-18,2011,11,18
740,2012-01-10,2012,1,10
773,2012-02-12,2012,2,12
893,2012-06-11,2012,6,11
914,2012-07-02,2012,7,2
966,2012-08-23,2012,8,23
1031,2012-10-27,2012,10,27
1075,2012-12-10,2012,12,10
1088,2012-12-23,2012,12,23
1218,2013-05-02,2013,5,2
1224,2013-05-08,2013,5,8
1289,2013-07-12,2013,7,12
1347,2013-09-08,2013,9,8
1378,2013-10-09,2013,10,9
1434,2013-12-04,2013,12,4
1438,2013-12-08,2013,12,8
1449,2013-12-19,2013,12,19
1484,2014-01-23,2014,1,23
1522,2014-03-02,2014,3,2
1596,2014-05-15,2014,5,15
1599,2014-05-18,2014,5,18
1671,2014-07-29,2014,7,29
1704,2014-08-31,2014,8,31
1708,2014-09-04,2014,9,4
1712,2014-09-08,2014,9,8
1820,2014-12-25,2014,12,25
1861,2015-02-04,2015,2,4
1892,2015-03-07,2015,3,7
1920,2015-04-04,2015,4,4
1947,2015-05-01,2015,5,1
1951,2015-05-05,2015,5,5
1988,2015-06-11,2015,6,11
2003,2015-06-26,2015,6,26
2060,2015-08-22,2015,8,22
2167,2015-12-07,2015,12,7
2175,2015-12-15,2015,12,15
2213,2016-01-22,2016,1,22
2237,2016-02-15,2016,2,15
2240,2016-02-18,2016,2,18
2247,2016-02-25,2016,2,25
2299,2016-04-17,2016,4,17
2321,2016-05-09,2016,5,9
2336,2016-05-24,2016,5,24
2490,2016-10-25,2016,10,25
2503,2016-11-07,2016,11,7
2644,2017-03-28,2017,3,28
2734,2017-06-26,2017,6,26
2923,2018-01-01,2018,1,1
2960,2018-02-07,2018,2,7
2963,2018-02-10,2018,2,10
3007,2018-03-26,2018,3,26
3030,2018-04-18,2018,4,18
3046,2018-05-04,2018,5,4
3065,2018-05-23,2018,5,23
3220,2018-10-25,2018,10,25
3332,2019-02-14,2019,2,14
3684,2020-02-01,2020,2,1
3855,2020-07-21,2020,7,21
3918,2020-09-22,2020,9,22
3943,2020-10-17,2020,10,17
3945,2020-10-19,2020,10,19
3990,2020-12-03,2020,12,3
4051,2021-02-02,2021,2,2
4067,2021-02-18,2021,2,18
4076,2021-02-27,2021,2,27
4103,2021-03-26,2021,3,26
4417,2022-02-03,2022,2,3
4443,2022-03-01,2022,3,1
4497,2022-04-24,2022,4,24
4587,2022-07-23,2022,7,23
4633,2022-09-07,2022,9,7
4678,2022-10-22,2022,10,22
4697,2022-11-10,2022,11,10
4723,2022-12-06,2022,12,6
4752,2023-01-04,2023,1,4
4892,2023-05-24,2023,5,24
4899,2023-05-31,2023,5,31
4988,2023-08-28,2023,8,28
5001,2023-09-10,2023,9,10
5046,2023-10-25,2023,10,25
5053,2023-11-01,2023,11,1
5171,2024-02-27,2024,2,27
5285,2024-06-20,2024,6,20
5358,2024-09-01,2024,9,1
5370,2024-09-13,2024,9,13
5400,2024-10-13,2024,10,13
5411,2024-10-24,2024,10,24
5422,2024-11-04,2024,11,4
5633,2025-06-03,2025,6,3
5669,2025-07-09,2025,7,9
5751,2025-09-29,2025,9,29
5759,2025-10-07,2025,10,7
5765,2025-10-13,2025,10,13
5767,2025-10-15,2025,10,15
5802,2025-11-19,2025,11,19
5873,2026-01-29,2026,1,29
5881,2026-02-06,2026,2,6
5892,2026-02-17,2026,2,17
5945,2026-04-11,2026,4,11
5959,2026-04-25,2026,4,25
6071,2026-08-15,2026,8,15
6123,2026-10-06,2026,10,6
6245,2027-02-05,2027,2,5
6247,2027-02-07,2027,2,7
6288,2027-03-20,2027,3,20
6365,2027-06-05,2027,6,5
6397,2027-07-07,2027,7,7
6416,2027-07-26,2027,7,26
6466,2027-09-14,2027,9,14
6469,2027-09-17,2027,9,17
6492,2027-10-10,2027,10,10
6626,2028-02-21,2028,2,21
6658,2028-03-24,2028,3,24
6763,2028-07-07,2028,7,7
6771,2028-07-15,2028,7,15
6807,2028-08-20,2028,8,20
6809,2028-08-22,2028,8,22
6882,2028-11-03,2028,11,3
6951,2029-01-11,2029,1,11
6952,2029-01-12,2029,1,12
6963,2029-01-23,2029,1,23
6969,2029-01-29,2029,1,29
7012,2029-03-13,2029,3,13
7041,2029-04-11,2029,4,11
7231,2029-10-18,2029,10,18
7258,2029-11-14,2029,11,14
7379,2030-03-15,2030,3,15
7414,2030-04-19,2030,4,19
7448,2030-05-23,2030,5,23
7458,2030-06-02,2030,6,2
7555,2030-09-07,2030,9,7
7582,2030-10-04,2030,10,4
7687,2031-01-17,2031,1,17
7702,2031-02-01,2031,2,1
7722,2031-02-21,2031,2,21
7755,2031-03-26,2031,3,26
7759,2031-03-30,2031,3,30
7788,2031-04-28,2031,4,28
7833,2031-06-12,2031,6,12
7882,2031-07-31,2031,7,31
8167,2032-05-11,2032,5,11
8219,2032-07-02,2032,7,2
8221,2032-07-04,2032,7,4
8228,2032-07-11,2032,7,11
8426,2033-01-25,2033,1,25
8449,2033-02-17,2033,2,17
8508,2033-04-17,2033,4,17
8579,2033-06-27,2033,6,27
8601,2033-07-19,2033,7,19
8635,2033-08-22,2033,8,22
8664,2033-09-20,2033,9,20
8769,2034-01-03,2034,1,3
8782,2034-01-16,2034,1,16
8811,2034-02-14,2034,2,14
8844,2034-03-19,2034,3,19
8902,2034-05-16,2034,5,16
8911,2034-05-25,2034,5,25
8987,2034-08-09,2034,8,9
9003,2034-08-25,2034,8,25
9005,2034-08-27,2034,8,27
9128,2034-12-28,2034,12,28
9133,2035-01-02,2035,1,2
9196,2035-03-06,2035,3,6
9240,2035-04-19,2035,4,19
9371,2035-08-28,2035,8,28
9411,2035-10-07,2035,10,7
9469,2035-12-04,2035,12,4
26,2010-01-26,2010,1,26
31,2010-01-31,2010,1,31
44,2010-02-13,2010,2,13
56,2010-02-25,2010,2,25
270,2010-09-27,2010,9,27
343,2010-12-09,2010,12,9
348,2010-12-14,2010,12,14
366,2011-01-01,2011,1,1
414,2011-02-18,2011,2,18
439,2011-03-15,2011,3,15
451,2011-03-27,2011,3,27
467,2011-04-12,2011,4,12
568,2011-07-22,2011,7,22
570,2011-07-24,2011,7,24
572,2011-07-26,2011,7,26
592,2011-08-15,2011,8,15
656,2011-10-18,2011,10,18
668,2011-10-30,2011,10,30
717,2011-12-18,2011,12,18
732,2012-01-02,2012,1,2
778,2012-02-17,2012,2,17
826,2012-04-05,2012,4,5
838,2012-04-17,2012,4,17
843,2012-04-22,2012,4,22
885,2012-06-03,2012,6,3
970,2012-08-27,2012,8,27
994,2012-09-20,2012,9,20
1013,2012-10-09,2012,10,9
1033,2012-10-29,2012,10,29
1119,2013-01-23,2013,1,23
1120,2013-01-24,2013,1,24
1195,2013-04-09,2013,4,9
1251,2013-06-04,2013,6,4
1290,2013-07-13,2013,7,13
1328,2013-08-20,2013,8,20
1341,2013-09-02,2013,9,2
1427,2013-11-27,2013,11,27
1543,2014-03-23,2014,3,23
1719,2014-09-15,2014,9,15
1749,2014-10-15,2014,10,15
1763,2014-10-29,2014,10,29
1883,2015-02-26,2015,2,26
1927,2015-04-11,2015,4,11
1985,2015-06-08,2015,6,8
2111,2015-10-12,2015,10,12
2154,2015-11-24,2015,11,24
2174,2015-12-14,2015,12,14
2241,2016-02-19,2016,2,19
2312,2016-04-30,2016,4,30
2379,2016-07-06,2016,7,6
2431,2016-08-27,2016,8,27
2440,2016-09-05,2016,9,5
2624,2017-03-08,2017,3,8
2643,2017-03-27,2017,3,27
2648,2017-04-01,2017,4,1
2649,2017-04-02,2017,4,2
2746,2017-07-08,2017,7,8
2756,2017-07-18,2017,7,18
2776,2017-08-07,2017,8,7
2781,2017-08-12,2017,8,12
2818,2017-09-18,2017,9,18
2846,2017-10-16,2017,10,16
2850,2017-10-20,2017,10,20
2927,2018-01-05,2018,1,5
2928,2018-01-06,2018,1,6
2946,2018-01-24,2018,1,24
2953,2018-01-31,2018,1,31
3061,2018-05-19,2018,5,19
3177,2018-09-12,2018,9,12
3311,2019-01-24,2019,1,24
3502,2019-08-03,2019,8,3
3546,2019-09-16,2019,9,16
3551,2019-09-21,2019,9,21
3574,2019-10-14,2019,10,14
3581,2019-10-21,2019,10,21
3642,2019-12-21,2019,12,21
3735,2020-03-23,2020,3,23
3818,2020-06-14,2020,6,14
3916,2020-09-20,2020,9,20
3921,2020-09-25,2020,9,25
3937,2020-10-11,2020,10,11
4078,2021-03-01,2021,3,1
4094,2021-03-17,2021,3,17
4156,2021-05-18,2021,5,18
4233,2021-08-03,2021,8,3
4238,2021-08-08,2021,8,8
4311,2021-10-20,2021,10,20
4381,2021-12-29,2021,12,29
4444,2022-03-02,2022,3,2
4530,2022-05-27,2022,5,27
4535,2022-06-01,2022,6,1
4563,2022-06-29,2022,6,29
4588,2022-07-24,2022,7,24
4618,2022-08-23,2022,8,23
4640,2022-09-14,2022,9,14
4679,2022-10-23,2022,10,23
4787,2023-02-08,2023,2,8
4795,2023-02-16,2023,2,16
4874,2023-05-06,2023,5,6
4904,2023-06-05,2023,6,5
4907,2023-06-08,2023,6,8
4974,2023-08-14,2023,8,14
5100,2023-12-18,2023,12,18
5178,2024-03-05,2024,3,5
5211,2024-04-07,2024,4,7
5212,2024-04-08,2024,4,8
5250,2024-05-16,2024,5,16
5419,2024-11-01,2024,11,1
5483,2025-01-04,2025,1,4
5506,2025-01-27,2025,1,27
5552,2025-03-14,2025,3,14
5573,2025-04-04,2025,4,4
5575,2025-04-06,2025,4,6
5589,2025-04-20,2025,4,20
5603,2025-05-04,2025,5,4
5619,2025-05-20,2025,5,20
5639,2025-06-09,2025,6,9
5656,2025-06-26,2025,6,26
5858,2026-01-14,2026,1,14
5904,2026-03-01,2026,3,1
5946,2026-04-12,2026,4,12
5956,2026-04-22,2026,4,22
5970,2026-05-06,2026,5,6
5983,2026-05-19,2026,5,19
6028,2026-07-03,2026,7,3
6047,2026-07-22,2026,7,22
6075,2026-08-19,2026,8,19
6178,2026-11-30,2026,11,30
6209,2026-12-31,2026,12,31
6239,2027-01-30,2027,1,30
6422,2027-08-01,2027,8,1
6436,2027-08-15,2027,8,15
6437,2027-08-16,2027,8,16
6519,2027-11-06,2027,11,6
6552,2027-12-09,2027,12,9
6553,2027-12-10,2027,12,10
6619,2028-02-14,2028,2,14
6665,2028-03-31,2028,3,31
6697,2028-05-02,2028,5,2
6717,2028-05-22,2028,5,22
6732,2028-06-06,2028,6,6
6814,2028-08-27,2028,8,27
7011,2029-03-12,2029,3,12
7029,2029-03-30,2029,3,30
7067,2029-05-07,2029,5,7
7123,2029-07-02,2029,7,2
7152,2029-07-31,2029,7,31
7183,2029-08-31,2029,8,31
7271,2029-11-27,2029,11,27
7323,2030-01-18,2030,1,18
7325,2030-01-20,2030,1,20
7350,2030-02-14,2030,2,14
7453,2030-05-28,2030,5,28
7455,2030-05-30,2030,5,30
7519,2030-08-02,2030,8,2
7585,2030-10-07,2030,10,7
7592,2030-10-14,2030,10,14
7684,2031-01-14,2031,1,14
7691,2031-01-21,2031,1,21
7835,2031-06-14,2031,6,14
7923,2031-09-10,2031,9,10
8038,2032-01-03,2032,1,3
8209,2032-06-22,2032,6,22
8314,2032-10-05,2032,10,5
8351,2032-11-11,2032,11,11
8430,2033-01-29,2033,1,29
8484,2033-03-24,2033,3,24
8505,2033-04-14,2033,4,14
8521,2033-04-30,2033,4,30
8774,2034-01-08,2034,1,8
8841,2034-03-16,2034,3,16
8859,2034-04-03,2034,4,3
8865,2034-04-09,2034,4,9
8882,2034-04-26,2034,4,26
8947,2034-06-30,2034,6,30
8969,2034-07-22,2034,7,22
9036,2034-09-27,2034,9,27
9053,2034-10-14,2034,10,14
9171,2035-02-09,2035,2,9
9191,2035-03-01,2035,3,1
9334,2035-07-22,2035,7,22
22,2010-01-22,2010,1,22
111,2010-04-21,2010,4,21
117,2010-04-27,2010,4,27
158,2010-06-07,2010,6,7
183,2010-07-02,2010,7,2
187,2010-07-06,2010,7,6
211,2010-07-30,2010,7,30
238,2010-08-26,2010,8,26
275,2010-10-02,2010,10,2
277,2010-10-04,2010,10,4
291,2010-10-18,2010,10,18
320,2010-11-16,2010,11,16
455,2011-03-31,2011,3,31
566,2011-07-20,2011,7,20
628,2011-09-20,2011,9,20
631,2011-09-23,2011,9,23
653,2011-10-15,2011,10,15
664,2011-10-26,2011,10,26
684,2011-11-15,2011,11,15
741,2012-01-11,2012,1,11
767,2012-02-06,2012,2,6
858,2012-05-07,2012,5,7
867,2012-05-16,2012,5,16
915,2012-07-03,2012,7,3
1042,2012-11-07,2012,11,7
1130,2013-02-03,2013,2,3
1156,2013-03-01,2013,3,1
1196,2013-04-10,2013,4,10
1351,2013-09-12,2013,9,12
1462,2014-01-01,2014,1,1
1644,2014-07-02,2014,7,2
1661,2014-07-19,2014,7,19
1713,2014-09-09,2014,9,9
1721,2014-09-17,2014,9,17
1838,2015-01-12,2015,1,12
1841,2015-01-15,2015,1,15
1844,2015-01-18,2015,1,18
1898,2015-03-13,2015,3,13
1905,2015-03-20,2015,3,20
1914,2015-03-29,2015,3,29
1933,2015-04-17,2015,4,17
1937,2015-04-21,2015,4,21
1943,2015-04-27,2015,4,27
2006,2015-06-29,2015,6,29
2007,2015-06-30,2015,6,30
2026,2015-07-19,2015,7,19
2066,2015-08-28,2015,8,28
2087,2015-09-18,2015,9,18
2162,2015-12-02,2015,12,2
2328,2016-05-16,2016,5,16
2330,2016-05-18,2016,5,18
2382,2016-07-09,2016,7,9
2402,2016-07-29,2016,7,29
2451,2016-09-16,2016,9,16
2521,2016-11-25,2016,11,25
2548,2016-12-22,2016,12,22
2609,2017-02-21,2017,2,21
2744,2017-07-06,2017,7,6
2787,2017-08-18,2017,8,18
2932,2018-01-10,2018,1,10
2980,2018-02-27,2018,2,27
3029,2018-04-17,2018,4,17
3125,2018-07-22,2018,7,22
3140,2018-08-06,2018,8,6
3210,2018-10-15,2018,10,15
3265,2018-12-09,2018,12,9
3277,2018-12-21,2018,12,21
3294,2019-01-07,2019,1,7
3307,2019-01-20,2019,1,20
3393,2019-04-16,2019,4,16
3404,2019-04-27,2019,4,27
3470,2019-07-02,2019,7,2
3480,2019-07-12,2019,7,12
3539,2019-09-09,2019,9,9
3603,2019-11-12,2019,11,12
3731,2020-03-19,2020,3,19
3737,2020-03-25,2020,3,25
3741,2020-03-29,2020,3,29
3799,2020-05-26,2020,5,26
3908,2020-09-12,2020,9,12
3939,2020-10-13,2020,10,13
3998,2020-12-11,2020,12,11
4033,2021-01-15,2021,1,15
4072,2021-02-23,2021,2,23
4164,2021-05-26,2021,5,26
4169,2021-05-31,2021,5,31
4172,2021-06-03,2021,6,3
4185,2021-06-16,2021,6,16
4213,2021-07-14,2021,7,14
4235,2021-08-05,2021,8,5
4276,2021-09-15,2021,9,15
4285,2021-09-24,2021,9,24
4292,2021-10-01,2021,10,1
4329,2021-11-07,2021,11,7
4347,2021-11-25,2021,11,25
4386,2022-01-03,2022,1,3
4400,2022-01-17,2022,1,17
4475,2022-04-02,2022,4,2
4529,2022-05-26,2022,5,26
4540,2022-06-06,2022,6,6
4581,2022-07-17,2022,7,17
4660,2022-10-04,2022,10,4
4721,2022-12-04,2022,12,4
4845,2023-04-07,2023,4,7
4975,2023-08-15,2023,8,15
5038,2023-10-17,2023,10,17
5165,2024-02-21,2024,2,21
5216,2024-04-12,2024,4,12
5236,2024-05-02,2024,5,2
5337,2024-08-11,2024,8,11
5371,2024-09-14,2024,9,14
5385,2024-09-28,2024,9,28
5417,2024-10-30,2024,10,30
5481,2025-01-02,2025,1,2
5485,2025-01-06,2025,1,6
5491,2025-01-12,2025,1,12
5716,2025-08-25,2025,8,25
5749,2025-09-27,2025,9,27
5787,2025-11-04,2025,11,4
5859,2026-01-15,2026,1,15
5877,2026-02-02,2026,2,2
5973,2026-05-09,2026,5,9
6023,2026-06-28,2026,6,28
6027,2026-07-02,2026,7,2
6038,2026-07-13,2026,7,13
6154,2026-11-06,2026,11,6
6249,2027-02-09,2027,2,9
6310,2027-04-11,2027,4,11
6332,2027-05-03,2027,5,3
6353,2027-05-24,2027,5,24
6391,2027-07-01,2027,7,1
6403,2027-07-13,2027,7,13
6479,2027-09-27,2027,9,27
6488,2027-10-06,2027,10,6
6491,2027-10-09,2027,10,9
6498,2027-10-16,2027,10,16
6536,2027-11-23,2027,11,23
6655,2028-03-21,2028,3,21
6733,2028-06-07,2028,6,7
6737,2028-06-11,2028,6,11
6792,2028-08-05,2028,8,5
6819,2028-09-01,2028,9,1
6835,2028-09-17,2028,9,17
6844,2028-09-26,2028,9,26
6889,2028-11-10,2028,11,10
6917,2028-12-08,2028,12,8
6955,2029-01-15,2029,1,15
6993,2029-02-22,2029,2,22
7057,2029-04-27,2029,4,27
7068,2029-05-08,2029,5,8
7086,2029-05-26,2029,5,26
7102,2029-06-11,2029,6,11
7120,2029-06-29,2029,6,29
7147,2029-07-26,2029,7,26
7172,2029-08-20,2029,8,20
7336,2030-01-31,2030,1,31
7418,2030-04-23,2030,4,23
7420,2030-04-25,2030,4,25
7451,2030-05-26,2030,5,26
7471,2030-06-15,2030,6,15
7477,2030-06-21,2030,6,21
7575,2030-09-27,2030,9,27
7710,2031-02-09,2031,2,9
7747,2031-03-18,2031,3,18
7805,2031-05-15,2031,5,15
7889,2031-08-07,2031,8,7
7961,2031-10-18,2031,10,18
8027,2031-12-23,2031,12,23
8075,2032-02-09,2032,2,9
8177,2032-05-21,2032,5,21
8185,2032-05-29,2032,5,29
8216,2032-06-29,2032,6,29
8242,2032-07-25,2032,7,25
8316,2032-10-07,2032,10,7
8331,2032-10-22,2032,10,22
8383,2032-12-13,2032,12,13
8395,2032-12-25,2032,12,25
8407,2033-01-06,2033,1,6
8414,2033-01-13,2033,1,13
8512,2033-04-21,2033,4,21
8540,2033-05-19,2033,5,19
8547,2033-05-26,2033,5,26
